微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论 
https://m.weibo.cn/status/JBKjtiRO0?mblogid=JBKjtiRO0&luicode=10000011&lfid=1076033949575070,Tue Jan 05 11:00:03 +0800 2021,#周二福利日#夸我有气质，抽1人送100元外卖卡,103,294,15,"['你气质非凡，气质高雅，仪态万方，清新单纯，雍容闲雅，人见人爱，袅袅婷婷，温文尔雅，出尘脱俗，婀娜多姿，出水芙蓉，冰清玉洁。形容：气质美如兰，才华馥比仙。顾盼生姿，撩人心怀。清水出芙蓉，天然去雕饰。纤纤作细步，精妙世无双。', '你聪明伶俐 冰雪聪明 足智多谋 点头会意 见经识经 见精识精 精明能干 精明强干 伶俐乖巧 伶牙俐齿 巧捷万端 千伶百俐 手疾眼快 手急眼快 四清六活 别具慧眼 百伶百俐 辨日炎凉 聪明绝世 聪明伶俐 聪明一世 聪明正直 大巧若拙 福慧双修 好汉不吃眼前亏 慧心妙舌 慧心巧思 好行小慧 绝顶聪明精明能干', '你是 才貌双全、玉树临风、 温文尔雅、 淑人君子 品貌非凡、才貌双绝 、惊才风逸 、英俊潇洒 风流倜傥 、正义之士、玉树临风 、一表人才 仪表不凡、英俊潇洒 、风流倜傥 、风度翩翩 气宇不凡 、温文尔雅、淑人君子 、品貌非凡', '美团外卖！气质永在！！', '螓首蛾眉巧笑倩兮美目盼兮 好了可以抽我了', '@·秋水仙素· 100元外卖卡就送你啦！稍后请查收私信，外卖卡兑换码会私信给亲哦~', '美团外卖好次', '美团外卖，送啥都快！！！', '刚翻了下字典里面都没有词能适合夸你的', '你最有气质！', '有气质！', '你最最最最好看，重点我去年真的很努力的点外卖诶', '你真有气质', '你有气质，你有让我中奖的气质', '你气质无人能敌，我一看到你，就想让你给我点外卖，哈哈']"
https://m.weibo.cn/status/JBBtvF7Np?mblogid=JBBtvF7Np&luicode=10000011&lfid=1076033949575070,Mon Jan 04 12:30:04 +0800 2021,#2021 有机起来# 今日份福利已上线，来自常远老师的暖心安利！即日起-1月15日，凡在美团外卖购买@金典有机奶 的用户均可参与抽奖活动~ 美团外卖 万物到家！2021年，让我们一起#抱紧点 抱金典 有机跨年#！猛戳链接，收获新年惊喜： 网页链接 点赞此微博，每人送2张《温暖的抱抱》电影票，共10个名额 美团外卖的微博视频,103,32,14,"['@Luckysky_ @奋斗的九零小青年 @衡玥儿 @吃不胖的瘦子很sad @老弗丁就是叶小钗 @崔家的Lee泰苗 @天天爱秋秋1314 @火糯糯的臭臭 @努力再努力ZYX呀 @嗦哆哆哆 恭喜十位小伙伴中奖，奖品为《温暖的抱抱》影票2张，影票兑换码稍后会以私信形式发给小伙伴们，注意查收哦~', '新年惊喜。', '来了', '期待。', '#2021 有机起来# 曾经有份大奖摆在我眼前，而我差点错过！幸好我眼疾手快，喜大普奔！', '冲冲冲', '来了', '中奖绝缘体 来了', '🙂', '合着学生怎么了 吃晚饭十几块钱怎么了', '自己送错自己在这里骚扰人', '这就是你们外卖员的素质我就不大码 网页链接', '这就是你们外卖员的素质 网页链接', '限时抽奖崩了吗？', '@美团外卖 美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖 @美团外卖 @美团外卖']"
https://m.weibo.cn/status/JBARfvVsz?mblogid=JBARfvVsz&luicode=10000011&lfid=1076033949575070,Mon Jan 04 10:55:48 +0800 2021,#红红火火“锅”新年#和爱的人在家吃新年的第一顿火锅吧！不用取号排队，还有大牌精品套餐5折起，戳链接网页链接 或打开美团外卖APP搜“火锅”，惊喜立现！,7,11,0,"['已阅。', '为什点个外卖用准时宝就准时，不用单单就迟到。点个外卖我还得额外花钱要准时送到么？', '#王海打假华为#。', '好的', '你们公司北京通州骑手张长平！态度恶劣辱骂客户！超时配送且送错地址！没有致歉之意还破口大骂客户！过分至极！要求开除此骑手！过分！', '@美团外卖 美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖 @美团外卖 @美团外卖', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '其他app都不会', '你们的程序员还好吗 为什么我最近打开美团app卡的更🐶一样', '已阅']"
https://m.weibo.cn/status/JB9My6lKo?mblogid=JB9My6lKo&luicode=10000011&lfid=1076033949575070,Fri Jan 01 14:00:03 +0800 2021,对方与你发起美食共享，新的一年大家一起白白胖胖。日历的第一页，1月1日下午15点来美团直播间，新的一年冰箱里还缺点什么赶快补满，还有机会抽取iPhone 12哦~还在等什么？戳开图片预约直播，赶快行动！,26,35,2,"['', '感谢美团外卖，3天内两次超级大翻车。送来的汤全部的菜都浸没了。2020在你们这买了2.5万，2021再也不会买了！！！', '好！', '是换设计了吗', '在粉里发现苍蝇卖家说为什么那么多人就我能遇上？受害者有罪论？', '投诉，从昨天到今天，你们还要我等24小时，连个电话都不知道是谁打的，你们的效率真的够了', '这麻烦解释一下', '长沙岳麓区润泽宾馆门前，12月31号晚上23点左右，你们美团的骑手逆行撞到了我们的车，当时打了交警后，说周一去交警队处理，然后我们就留了电话和这个骑手的身份证照片。现在打这个骑手的电话关机，是不是想跑了。', '美团杀熟', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '美团外卖后台私自泄露客户隐私。后台管理员随意敷衍处理客户投诉问题', '美团小哥为啥有好多不能打赏的', '年度账单怎么看哥..', '看看自己的口碑美团，长点心吧', '大数据杀熟?价格歧视?']"
https://m.weibo.cn/status/JB4fw690v?mblogid=JB4fw690v&luicode=10000011&lfid=1076033949575070,Thu Dec 31 23:54:56 +0800 2020,#2020最后一顿吃什么# 这是2020年专属于他们的故事，可能也是你的故事。上美团外卖搜“夜宵”或点击右侧链接，为2020年画上一个句点 网页链接 美团外卖的微博视频,21,28,5,"['新年快乐！', '民以食为天，新的一年也要好好吃饭，皮肤好身体棒', '吃了烤鱼，带油灯和架子', '消费者不可欺，被美团外卖侵权的各位，收集好证据材料，集合一下吧', '根本没法送', '2020年派送的最后一单是螺蛳粉，差几十秒超时，电瓶车正好没电', '感谢美团外卖，3天内两次超级大翻车。送来的汤全部的菜都浸没了。买椰子鸡没有汤 买汤面全撒了，咨询客服只会拖延。谢谢您！', '叫个外卖五六个小时送不到（10点半到3点半），期间联系客服，答复“已联系商家和骑手二三十分钟就能到，又过一两个小时再问，上一位客服听错了，你取消订单吧”。钱已付，订单被平台强行完结。为这事一天没吃饭，投诉美团客服竟然挂断了我的电话，再投诉认错但拒不道歉，想靠甩我张优惠券解决问题？', '骗客户绑定银行卡是吧？订完外卖正准备支付，显示美团支付可以优惠5.5元，绑卡之后支付的时候又不给优惠？什么意思？骗客户绑银行卡是吧？', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '美团外卖后台私自泄露客户隐私。后台管理员随意敷衍处理客户投诉问题', '@职业写梦师: 美团外卖后台私自泄露客户隐私。后台管理员随意敷衍处理客户投诉问题', '一年只有365天我去年点了392次美团，2021年的第一单12块5的配送费超时1小时', '你家骑手是都去奔丧了么？ 打电话拒接 送外卖都不会，迟到1h. 祝你家花圈大卖.', '点的外卖超时一个多小时不说，凌晨一点多让我自己去拿，作为外卖员好意思吗？我不去就把带走还狠的不得了，美团外卖员素质真的是够了。饿了么外卖员每次超时态度特别好']"
https://m.weibo.cn/status/JB1YMdhgp?mblogid=JB1YMdhgp&luicode=10000011&lfid=1076033949575070,Thu Dec 31 18:08:11 +0800 2020,呦或~,14,25,1,[]
https://m.weibo.cn/status/JB0m3vO3u?mblogid=JB0m3vO3u&luicode=10000011&lfid=1076033949575070,Thu Dec 31 14:00:04 +0800 2020,#2020最后一天# 明天，就是新的一年啦！这一年发生了太多，让我们大方地告别过去，勇敢迎接2021 戳开下方图片，截图领取你的新年运势签吧！,30,25,1,"['图片评论', '#2020最后一天# 明天，就是新的一年啦！这一年发生了太多，让我们大方地告别过去，勇敢迎接2021', '一个认错拒不道歉的公司，一个客服信口胡说欺骗消费者公司，一个客服随意挂断消费者投诉电话的公司，一个收了货款没配送强行完结订单的公司，新的一年还想对消费者做什么？？？', '为什么领取不了跨年2倍膨胀天天神券呢？一直显示活动太火爆稍后再试', '投诉送不到。还不给退款？', '', '希望我新的一年工作生活上顺顺利利的', '图片评论', '为什呢最近送餐每次都超时啊？？？？？？我们体谅外卖员谁来体谅我们？？？？', '好家伙，几分钟的时间，同样的外卖，配送费从5.5，到7.5，到5.5，最后是8.5你们说不杀熟鬼信？', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '只有今天有小帽子吗', '为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块为什么配送费涨到十块', '没有年度报告吗']"
https://m.weibo.cn/status/JAZXHjEJg?mblogid=JAZXHjEJg&luicode=10000011&lfid=1076033949575070,Thu Dec 31 13:00:03 +0800 2020,2021年愿TA“莓心莓肺莓烦恼，心想事橙，旺一整年”。网红花礼已准备就绪，快带上这份甜蜜新年礼，陪TA过幸福跨年夜吧~👉网页链接,14,8,3,"['2021年愿TA“莓心莓肺莓烦恼，心想事橙，旺一整年”。', '你们已经可以在消费者未收到货（商家压根没出货）的情况下可以强行完成订单了？这不是欺诈吗？', '骗客户绑定银行卡是吧？订完外卖正准备支付，显示美团支付可以优惠5.5元，绑卡之后支付的时候又不给优惠？什么意思？骗客户绑银行卡是吧？', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '看到都在骂，真好！美团外卖没有2021年', '你们现在收那么高的打包费意思是客人买打包材料当饭吃的意思吗', '你们这个年度账单真的够了']"
https://m.weibo.cn/status/JAZzmdUge?mblogid=JAZzmdUge&luicode=10000011&lfid=1076033949575070,Thu Dec 31 12:00:05 +0800 2020,好家伙，连大张伟老师都知道了？？上美团外卖搜索“天天神券”，跨年两倍膨胀，大家来使劲地抽它吧！网页链接 美团外卖的微博视频,261,73,43,"['美团外卖锁了！', '膨胀了', '最近全靠美团！！！', '#大张伟开夜宵店# 膨胀了', '#大张伟嘛呢# 领优惠券啦', '#大张伟开夜宵店# 膨胀了。', '学到啦', '#大张伟开夜宵店# 美团美团', '裂裂裂裂裂裂，今天中午就是用美团吃的饭', '哈哈哈哈已经膨胀了', '天天神券，三天小长假靠你了，实在是太冷了', '最近点的都是美团', '美团外卖', '哈哈哈哈哈哈哈哈哈哈膨胀了牛牛牛', '夜宵就点美团 暖暖的吃胖 幸福哒']"
https://m.weibo.cn/status/JAZaZipRX?mblogid=JAZaZipRX&luicode=10000011&lfid=1076033949575070,Thu Dec 31 11:00:03 +0800 2020,#美团外卖环保日#2020年即将过去，我们一起迎接新的一年。美团外卖携手12家公益机构与环保倡议大使@毛不易 一起发起做负责任吃货倡议。带话题词#做负责任吃货#转发微博，说出你的新年环保flag，即有机会获得“新年大礼包”，1月5日随机抽取12位幸运网友，内含1000元的美团卡和超多好礼，快来参与。,4285,1412,19965,"['奖品名称：1000元的美团卡和超多好礼*12人；抽奖时间：2021-01-05 15:04:00；抽奖规则：抽奖详情', '和毛不易一起#做负责任吃货#', '@毛不易 做负责任吃货。', '毛不易@毛不易', '#做负责任吃货# 好的和毛不易一起加油', '#做负责任吃货# 新的一年享受美食的同时也要保护环境！@毛不易', '饿了么券限购让我认识了你 真香！', '啊啊啊啊啊啊啊啊', '#做负责任吃货# 一定会吃多少买多少不浪费', '和毛不易一起#做负责任吃货#', '毛不易@毛不易', '毛不易', '#美团外卖环保日#2020年我们一起迎接新的一年。#做负责任吃货#', '毛不易@毛不易', '和@毛不易 一起#做负责任吃货#']"
https://m.weibo.cn/status/JAYMDkx5O?mblogid=JAYMDkx5O&luicode=10000011&lfid=1076033949575070,Thu Dec 31 10:00:03 +0800 2020,跨年放肆嗨，狂欢尽在@美团外卖 ！2020年12月31日-2021年1月1日，上美团外卖搜索“天天神券”，享跨年2倍膨胀！超多5折大牌折扣套餐，助力开启新年新味道！戳→网页链接 更多新年惊喜等你发现~,15,9,15,"['', '有病，昨天给的都比元旦的多，过份', '您好，我给您发私信了，您可以看一下吗？我这里乡镇想加盟美团外卖', '一直火爆，领不了', '为什么领取不了？一直显示稍后再试，从凌晨到现在了，一直这样，0点、1点这样，4、5点也这样，是就不想让人领的话为什么搞这个活动？', '美团真恶心，居然屏蔽投诉可能性极大的用户号码。我晚上点的餐迟到很久，致电商家，说是骑手拒绝送单了，让我取消订单。然后我就准备致电美团客服咨询情况，结果一直都打不通，换同事手机打立马可以。@美团外卖', '？？怎么突然就不能用券了', '这跨年红包拿都拿不到，唉，从凌晨火爆到白天。。一直稍后真难']"
https://m.weibo.cn/status/JAYAsmFNz?mblogid=JAYAsmFNz&luicode=10000011&lfid=1076033949575070,Thu Dec 31 09:30:03 +0800 2020,#小耳朵奶茶可可爱爱# #小耳朵奶茶#2020年最后一天 你想和谁一起喝奶茶？让小耳朵奶茶陪你打卡倒计时，一起可可爱爱地跨入2021吧！美团&美团外卖搜索【小耳朵奶茶】跟最爱的人一起碰杯许愿#2020最后一天#,22,31,4,"['已经拥有', '没毛病', '目前七城已上线小耳朵杯盖，大家查收一下攻略哦~ 北京→', '成都→', '武汉→', '杭州→', '深圳→', '广州→', '上海→', '我买了店铺标有小耳朵的奶茶，但是送来没有小耳朵，外卖员让我问商家，商家让我问外卖员', '我也要喝小耳朵奶茶麻烦你们要推广就所有地方都推广 别整的就几个城市有 其他地方的小伙伴看了心痒痒还买不到 这样子有意思吗', '小猫咪能有什么坏心眼儿呢 想喝小耳朵奶茶', '消息滞后，完美的错过了小耳朵 能安排抽一拨吗小耳朵@美团外卖', '没有南京', '没有']"
https://m.weibo.cn/status/JARwVEaLH?mblogid=JARwVEaLH&luicode=10000011&lfid=1076033949575070,Wed Dec 30 15:32:08 +0800 2020,恭喜@杨洋i1999 等10名用户获得【球球大作战官方周边福袋】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,4,10,1,"['开心。', '6点点的饭，9点过不来，骑手打电话让我退了，不早说，饿的不行了', '我粉丝说她号被封了，你们客服叫她直接换部新手机我粉丝怎么可能那么有钱你们管管嘛（我不是什么大V别盯上我呜呜呜只是帮忙转发的', '天天神券活动太火爆了稍后再试一直都是？', '侵害消费者权益后微笑着认错拒不道歉，贵司行径令人叹止。', '今日1029时下单，中间一直跟客服沟通、催单、反馈问题。然而在并未配送、未收到货情况下，1518时订单被美团外卖强行变成完成状态。对消费者造成实质损失，已构成欺诈。此外客服态度恶劣，推诿应付，信口雌黄、谎话连篇，恶意挂断消费者电话，激化矛盾。', '出差上海，在美团订购的早餐喝了几口，竟然发现里面有个很长的头发，立马打电话给商家，商家很平淡的，连道歉都没说，直接说退了周前非常气愤下打了美团客服的电话，每一次的回复都是赔偿50元。态度强硬并多次表示美团只是平台商，只是交易平台，不涉及到商家让我去找商家协商。如果你们老板能喝下一']"
https://m.weibo.cn/status/JARrD1UeI?mblogid=JARrD1UeI&luicode=10000011&lfid=1076033949575070,Wed Dec 30 15:19:04 +0800 2020,恭喜@蝶羽宇 1名用户获得【大张伟签名照】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,3,6,0,"['恭喜。', '侵害消费者权益后，微笑着认错但拒不道歉，贵司行径令人叹止。', '出差上海，在美团订购的早餐喝了几口，竟然发现里面有个很长的头发，立马打电话给商家，商家很平淡的，连道歉都没说，直接说退了周前非常气愤下打了美团客服的电话，每一次的回复都是赔偿50元。态度强硬并多次表示美团只是平台商，只是交易平台，不涉及到商家让我去找商家协商。如果你们老板能喝下一', '@duorouyaofacaibaofu: 12月28号6：50~6：55，在海口市美兰区大英村，有一个骑手骑电动车很快，我礼貌避让，还出口ma我。我需要贵平台查出外卖员联系方式，而不是跟我说加强监管就不了了之了。']"
https://m.weibo.cn/status/JAPu3ihWY?mblogid=JAPu3ihWY&luicode=10000011&lfid=1076033949575070,Wed Dec 30 10:19:33 +0800 2020,话不多说，#美团外卖年度账单#来喽！点击图片或打开美团外卖App搜索“年度账单”，获取你的2020外卖账单,17,33,2,"['', '问题不解决还发什么微博，搞笑', '识别二维码是这样子的', '为什么我的不出来呢？！！！', '干饭人，干饭魂，干饭人，人上人！', '封我外卖号，打电话也不解决，客服说了一百次48小时回复', '站点拖欠骑手工资不给，怎么办？', '外卖超时半小时了还没人配送，怎么回事啊', '5100！有比我少的吗？', '还有这个背景音乐叫啥名字', '你们现在动不动就杀熟，之前点奶茶从来不要配送费，这几次同一个时间同一个地点点奶茶都要多收配送费！换时间推迟半小时配送费就恢复正常了！真是恶心至极', '10点29下单，截至目前，14点06还没送到，咨询美团外卖客服，信口雌黄，胡说八道。如此优秀的客服机制和群体，还想好？我准备好好整理一下今天的经历，替你们宣传宣传', '为什么同一家店 同一个地址配送费一天一个样？', '美团就是牛皮 骑手一个两个小时不去取餐，我要退款商家不让。我找骑士 不好意思我过不去，行 合着我就被你们耍呗', '美团，狗都不用']"
https://m.weibo.cn/status/JAGjZEHYP?mblogid=JAGjZEHYP&luicode=10000011&lfid=1076033949575070,Tue Dec 29 11:00:03 +0800 2020,#周二福利日# 夸我长得嫩，抽1人送100元外卖卡,119,383,11,"['你非常嫩，像刚冒头的芽儿。', '好家伙，我能给你掐出水来', '美团，嫩团', '你哪个幼儿园的小朋友', '落雁沉鱼 兰质蕙心 明眸皓齿 靡颜腻理 清词丽句 清辞丽曲 琪花瑶草 曲眉丰颊 螓首蛾眉 水木清华 爽心悦目 天生丽质 天香国色 我见犹怜 宛转蛾眉 霞光万道 小家碧玉 杏脸桃腮 煦色韶光 杏腮桃脸 雄伟壮观 香消玉殒 杏雨梨云涎玉沫珠 妍蚩好恶 鱼沉雁落 宜嗔宜喜 旖旎风光 远山芙蓉 艳色绝世 余霞成绮', '嫩你太嫩了比嫩牛五方还嫩！！！', '@康帅傅的小肚肚 100元外卖卡就送你啦！稍后请查收私信，外卖卡兑换码会私信给亲哦~', '嫩 （想要外卖卡', '全世界第一嫩', '你好嫩', '嫩等', '恁真嫩', '嫩的发芽🌱', '嫩嫩', '嫩的像我刚下单的螺蛳粉']"
https://m.weibo.cn/status/JAzCj5eku?mblogid=JAzCj5eku&luicode=10000011&lfid=1076033949575070,Mon Dec 28 17:55:55 +0800 2020,漫漫长夜，无心睡眠..还又冷又饿，咋整？！女明星@贾玲 前来支招，不仅有吃有喝，而且每晚还有夜宵红包温暖你，简直不要太爽！戳网页链接 领取最高88元红包！ 美团外卖的微博视频,25,17,1,"['隔壁饿了么年度总结都出来了 你们的呢！', '', '哇，四舍五入～大玲发糖了', '唯一能抢到沙发的官微？', '有年度总结报告吗？', '你家今年真的没有年度总结了吗！！', '美团BD受贿管不管？', '东西都不送就说订单完成，你们还要不要脸了，每次打客服就说催促处理，要推到啥时候，太恶心人了吧，会员活该被割韭菜吗玛德！', '介个小姐姐又胖了', '我为美团工作受伤，左胫骨骨折，现在没有一个人出来解决。', '@菁念菁不念青 我想起了一袋半，真的玲姐代言的我就是莫名的想吃']"
https://m.weibo.cn/status/JAwv95qsE?mblogid=JAwv95qsE&luicode=10000011&lfid=1076033949575070,Mon Dec 28 10:00:03 +0800 2020,华莱士欢享日超值来袭！欢享此刻，非吃不可！12月28日-12月31日，华莱士欢享日@华莱士官方微博 ，上美团外卖APP，吃5折【限量手撕百味全鸡】【限量手撕百味全鸡桶】，抢MateBook I7 2020款，吃全鸡，抢礼包，华莱士让这个冬天更快乐~全鸡配汉堡，华莱士吃好~网页链接,12,29,6,"['今年有年度账单吗', '可以出一个年度总结吗', '饿了么都出年账了 你还会远吗', '', '今晚6：50~6：55，在海口市美兰区大英村，有一个骑手骑电动车很快，我礼貌避让，还出口骂我。希望能调查出外卖员姓名以及联系方式，我个人礼让行为为何招致责骂，我很不解。', '窜稀套餐', '好家伙窜稀套餐', '@机智女神yu_', '售罄了？', '啥时候出年度总结呢，饿了么都出了', '美团BD受贿管不管？', '求年度总结', '今天斗地主怎么进不去啊', '商家版后台出问题了啊，赶紧修复吧，已下架产品，点击上架后没反应', '华莱士欢享日']"
https://m.weibo.cn/status/JAn7mrUis?mblogid=JAn7mrUis&luicode=10000011&lfid=1076033949575070,Sun Dec 27 10:06:44 +0800 2020,金句王，我佛了！#大张伟开夜宵店# 每晚8点起上美团外卖，最高领88元红包！网页链接,86,55,89,"['等不到八点了，已经点过了，大老师的🧧给我留点', '吃夜宵去美团外卖，哈哈哈哈，这么鬼畜', '', '#大张伟开夜宵店# 晚bia点起，上伟团外卖和@大张伟 一起开夜宵店', '和大张伟一起开夜宵店@大张伟', '来了来了#大张伟开夜宵店#', '买买买', '又在诱惑我长肉呜呜呜！！！', '哈哈哈哈太可爱啦！吃夜宵就上美团外卖', 'aka-大张伟！带我吃美团外卖！', '宵夜吃起来', '#大张伟开夜宵店# 来啦啦啦啦！', '咧咧咧 评论配图', '大张伟带我吃美团外卖啦～', '点外卖吃出一块石头']"
https://m.weibo.cn/status/JA7alC46b?mblogid=JA7alC46b&luicode=10000011&lfid=1076033949575070,Fri Dec 25 17:30:09 +0800 2020,#大张伟开夜宵店# 吃夜宵，有讲究！大老师在线教学如何更好干饭！网页链接 美团外卖的微博视频,591,142,132,"['#大张伟# 哇是炸鸡汉堡伟伟仙子', '#大张伟喊你吃夜宵# 东边日出西边雨，不点外卖不可以。晚8点和@大张伟 一起吃夜宵吧！！', '#大张伟开夜宵店# 今日份的炸鸡🍗汉堡🍔仙子🧚♀️@大张伟 #暴躁甜水[音乐]#', '#大张伟喊你吃夜宵# 衣服看着好香 美团外卖更香@大张伟', '哥哥来送福利了！一起吃夜宵啦☆#大张伟喊你吃夜宵#', '哈哈哈哈期待大张伟@大张伟', '#大张伟开夜宵店# wow！我不仅要在微博搜大老师！还要在美团外卖搜大老师！让大老师的快乐散播全网', '这就去点烧烤炸鸡！', '今晚点个宵夜～', '#大张伟喊你吃夜宵# 这个鸡腿链子又带起来了', '记得去美团外卖搜大张伟哦(´-ω-`)', '⊙∀⊙！？！', '这几天80-19的优惠券针不戳好几家店里面涨价升优惠活动了（满65-63），每一顿的一分钱', '棒棒棒', '点点点']"
https://m.weibo.cn/status/JA5N51CA2?mblogid=JA5N51CA2&luicode=10000011&lfid=1076033949575070,Fri Dec 25 14:00:04 +0800 2020,2020年即将结束，这匆匆一年里，安心吃的每顿饭都显得弥足珍贵。冬至到来，快来我们与@春雨医生 @咕咚App 共同推出的好好吃饭专场，带话题#2021也要好好吃饭#转发微博，说出你最种草的/最爱吃的一道菜吧！~,21,25,3,"['吃出石头来了', '美团是不是要凉了。。昨天和今天各点一次外卖，都是等了半天没有骑手接单再这样我要把美团卸了把饿了么下回来了。。', '#2021也要好好吃饭# 水煮鱼片', '为什么天天神券我没办法膨胀，别人都能', '美团BD受贿管不管？', '杀熟吗 不杀熟我不点', '你们家的年终总结啥时候出来？', '你们真的是越来越坑了，价格起伏不定，还老是莫名涨配送费，一段儿时间不点了，又低了', '吃不吃大数据杀熟', '出差上海，在美团订购的早餐喝了几口，竟然发现里面有个很长的头发，立马打电话给商家，商家很平淡的，连道歉都没说，直接说退了周前非常气愤下打了美团客服的电话，每一次的回复都是赔偿50元。态度强硬并多次表示美团只是平台商，只是交易平台，不涉及到商家让我去找商家协商。如果你们老板能喝下一']"
https://m.weibo.cn/status/JA4C0xsFq?mblogid=JA4C0xsFq&luicode=10000011&lfid=1076033949575070,Fri Dec 25 11:00:03 +0800 2020,【关注送周边】#食力过人 无所畏惧# 谢邀~刚下宇宙飞船，人在波拉哩星。袋鼠君受邀参加球球们的聚会，还带回了一大波圣诞礼物送给各位球宝们！2020年12月25日-2021年1月3日，上美团外卖@肯德基 宅急送专属页订餐，订购@球球大作战 联名套餐，即可领取【驯龙团双冠连胜大礼包】或【驯龙团欢乐开团大礼包】。即刻开享，食力过人！还有更多半价惊喜等你来尝鲜，跟着天生爱吃的球球们，一起大快朵颐吧！现在关注@美团外卖 转发此微博，即有机会获得球球大作战官方周边福袋1份（共10份）！抽奖结果将在12月30日通过@微博抽奖平台 抽取公布，还不快快行动~ 网页链接 抽奖详情,14,30,30,"['球球大作战', '是什么东西啊？真好奇', '#食力过人 无所畏惧#', '都有什么东西呀', '转发微博', '是不是可以吃的呀', '转发微博', '(⊙o⊙)哇球球大作战！！！', '打卡', '来晚了@美团外卖', '打卡', '哇哦，小龙虾又来了，晚上开吃', 'cy', '转发微博', '现在美团骑手怎么可以接这么多单，各个地方去送餐，你自己的餐就是到不了手。']"
https://m.weibo.cn/status/JA4dF91nw?mblogid=JA4dF91nw&luicode=10000011&lfid=1076033949575070,Fri Dec 25 10:00:04 +0800 2020,小时候 ，每到这时，就开始期待白胡红帽骑雪橇的老爷爷；现在，风雨里穿梭无形的外卖小哥，在这一天将美食送到我手上，祝自己节日快乐~美团外卖&@古茗茶饮 【节日奇缘】网页链接 随机抽取红包、古茗限量节日神秘周边，更有新品 豆乳绵绵奶绿等你这个小可爱来尝鲜哦～,10,9,1,"['', '让一让让一让 古茗带着圣诞新品来了 网页链接', '美团BD受贿管不管？', '为什么天天神券我没办法膨胀，别人都能', '我要中年卡！']"
https://m.weibo.cn/status/JzYcGhxOo?mblogid=JzYcGhxOo&luicode=10000011&lfid=1076033949575070,Thu Dec 24 18:41:10 +0800 2020,抽我,22,27,2,"['哦～真是个奇怪的要求', '哦～真是个奇怪的要求', '这个外卖员也太嚣张了。武汉的何龙', '内部消化？？', '顾客没有收到货，东西也没有退回，骑手也联系不上，美团客服也打不进，我也是醉了', '@在世界尽头唱歌: 非常感谢美团帮我处理了这个骑手！！还是很有效率，秉公办理！！我非常满意！！！对于这样的骑手开除是最好的决定！', '我支持调查美团外卖，美团外卖业务员要求过我二选一，或者延期上架，我可以作证', '每个月都办会员，你居然把我当韭菜', '真的是好生气 是的 我没办法不点外卖 但是我绝不会再点美团 虽然我知道骑手两家都送 但是撞我的人穿了美团 你们的骑手满上海乱开电瓶车！撞人不承认 非要调监控！ 撞人还骂人！ 我一个人改变不了这种现状 但我会努力劝说公司所有同事不用美团 并且以后公司订餐禁用美团！', '这要求我想满足你，你想用鞭子还是棍子', '自己人不算', '25号到期的红包今天就到期了。今天不是圣诞节吧。我不会过错日子了吧。']"
